Project_ID,Duration_Days,Skills_Required,Complexity,Client_Budget_Min,Avg_Past_Bids,Num_Bidders,Client_History,Freelancer_Exp_Years,Freelancer_Success_Rate,Urgency,Location,Client_Budget_Max,Final_Bid
4051,31,Writing,Low,3906,2071.620900397037,31,Repeat,1,0.87,Low,India,5945,3056.23
4052,14,Mobile Dev,High,1433,3696.8024088452935,29,New,12,0.99,Normal,Europe,4358,4703.86
4053,77,Writing,Low,3817,3356.9664524895984,49,New,13,0.98,High,India,6534,4813.29
4054,52,Data Science,Medium,4736,1859.9222357763178,15,Repeat,14,0.99,Low,India,5632,7865.03
4055,74,Data Science,Low,1157,1720.50540347104,43,Repeat,10,0.86,High,Europe,1900,1287.29
4056,63,Mobile Dev,High,2154,2996.494311261537,22,Repeat,2,0.86,Low,USA,3756,3122.53
4057,63,Graphic Design,Low,3501,2923.1135746435643,35,Repeat,4,0.86,Low,Other,4830,2619.8
4058,6,Web Dev,High,2209,1917.0083135327789,6,New,10,1.0,High,India,4936,7821.86
4059,33,Graphic Design,High,3257,1692.8272745361571,32,New,2,0.95,Low,Europe,3559,3412.65
4060,72,Graphic Design,High,3896,5732.6983434746735,4,Repeat,2,0.88,Normal,Other,4369,6990.12
4061,69,Web Dev,High,3748,5194.867452760475,24,Repeat,1,0.99,High,India,6368,7621.57
4062,87,Data Science,Medium,1420,4928.157766733522,40,Repeat,2,0.92,Low,Europe,3067,1772.42
4063,30,Data Science,High,4517,1403.5600467604886,45,New,3,0.97,Low,USA,4668,3518.98
4064,14,Web Dev,Medium,3799,1257.3525546669366,31,New,4,0.95,Low,Other,6297,5329.83
4065,57,Writing,Medium,832,4884.574757043875,43,Repeat,1,0.95,Low,India,2698,1156.47
4066,83,Graphic Design,Low,3733,1230.34493399965,44,Repeat,1,0.92,Low,India,5848,2125.48
4067,63,Mobile Dev,Low,3649,3095.6852241669617,31,Repeat,7,0.91,High,USA,4591,3858.97
4068,26,Data Science,High,3762,1445.3174526059815,37,New,5,0.87,High,Other,4956,5976.64
4069,55,Mobile Dev,Low,4744,2361.70823447039,39,New,13,0.86,Normal,Other,6468,5113.01
4070,52,Web Dev,High,704,5142.707230345826,8,Repeat,7,0.99,Normal,USA,1644,1878.73
4071,25,Mobile Dev,Low,1822,5364.797308027865,6,Repeat,10,0.99,High,USA,1967,2756.19
4072,26,Mobile Dev,High,2504,5980.573617658492,7,Repeat,9,0.95,High,Other,3231,6310.19
4073,34,Graphic Design,Low,3582,5671.840038088228,15,New,14,0.91,Low,Europe,4549,5023.19
4074,29,Web Dev,Low,2912,4076.8167376565507,12,Repeat,1,0.85,Normal,India,3360,2502.65
4075,32,Mobile Dev,Medium,1681,2675.597066056202,38,Repeat,8,0.92,Normal,Other,2046,1666.11
4076,69,Data Science,Low,2378,487.5003954578603,3,New,10,0.95,Normal,Europe,4104,4171.67
4077,49,Web Dev,Low,2450,3707.771763995355,32,Repeat,4,0.9,Low,USA,4616,2537.9
4078,72,Data Science,High,3723,1382.4818727236673,47,New,9,0.9,Normal,India,6721,6143.46
4079,11,Writing,Medium,814,5123.297260403196,28,Repeat,13,0.92,Low,USA,3374,3056.24
4080,53,Mobile Dev,High,1024,3361.0584441958636,17,New,2,0.92,Low,USA,2425,2242.27
4081,13,Web Dev,Low,3262,4440.984844942402,3,New,9,0.96,Low,Europe,5879,5681.6
4082,40,Data Science,High,4253,4089.9459529191026,27,New,8,0.92,Low,Europe,4829,6208.69
4083,87,Mobile Dev,Medium,4629,2181.8874722132978,17,Repeat,14,0.98,High,Other,6287,9733.94
4084,5,Graphic Design,High,4178,4590.653393743852,10,Repeat,6,0.92,Normal,Other,6700,8604.06
4085,14,Data Science,Low,2669,5083.745176633766,10,New,5,0.85,High,India,3498,3734.91
4086,40,Data Science,High,2915,4503.163052756569,6,Repeat,3,0.87,Normal,Europe,3957,4198.57
4087,77,Writing,Low,4678,4694.319664897138,37,New,1,0.96,High,India,7454,4490.62
4088,50,Graphic Design,Medium,4562,2256.09090705038,8,New,6,0.92,Low,Other,5595,6126.74
4089,36,Writing,Medium,988,5670.574406577187,33,New,10,0.92,High,USA,3784,2761.24
4090,36,Graphic Design,High,3578,2633.746892383045,30,Repeat,5,1.0,Low,India,5391,5015.02
4091,10,Data Science,Medium,3689,5397.743778496817,38,New,8,0.94,High,Other,5513,4677.86
4092,52,Writing,High,1823,5168.184930376892,4,Repeat,1,0.87,Low,USA,3442,4398.8
4093,42,Mobile Dev,Low,1358,877.3362059638062,31,Repeat,13,0.92,High,Other,2197,2009.45
4094,21,Graphic Design,High,510,5802.682773610963,41,New,10,0.93,Low,Other,3009,2111.96
4095,78,Data Science,Low,2330,5978.598859492715,32,Repeat,1,0.86,Normal,Europe,2555,1440.21
4096,31,Web Dev,Medium,3294,3695.9571228646537,49,Repeat,7,0.9,Low,USA,4643,3123.16
4097,58,Graphic Design,Low,2305,4731.193797530696,28,Repeat,8,1.0,High,Europe,5281,3477.28
4098,54,Graphic Design,Low,2160,5612.069169678126,7,New,14,0.96,Normal,Other,4202,4976.49
4099,39,Mobile Dev,Low,3998,267.1426842473355,30,Repeat,10,0.91,Low,Other,4635,4006.12
4100,89,Graphic Design,Low,2713,5590.4416421431915,10,New,12,0.89,High,India,2930,4347.17
4101,29,Graphic Design,Low,1912,3820.091905890781,21,New,1,0.89,High,Other,4300,2818.0
4102,32,Mobile Dev,High,1902,4996.469942160306,12,Repeat,9,0.97,Low,India,2004,3225.4
4103,19,Mobile Dev,Low,4006,3313.2252971662588,20,New,7,0.91,Normal,India,4598,4467.59
4104,8,Writing,Low,777,3253.694330452071,40,Repeat,7,0.98,High,USA,3118,1582.17
4105,77,Data Science,Low,3010,5400.481503605969,11,New,8,0.99,High,Europe,4974,4831.26
4106,31,Data Science,Low,4813,3118.711237935936,6,Repeat,14,0.92,High,India,7176,9031.55
4107,30,Writing,Low,2351,2909.967879556655,40,Repeat,8,0.99,Normal,Other,3971,2639.68
4108,23,Data Science,Low,3104,3707.90452930609,24,New,13,0.89,Normal,Other,4656,4886.83
4109,21,Graphic Design,Medium,894,3183.6343897997954,7,New,1,0.89,High,USA,2984,2903.26
4110,47,Writing,High,828,2760.778693409946,32,New,4,0.87,High,USA,2765,2298.52
4111,45,Writing,Low,1793,1206.0643951326026,19,New,13,0.89,Normal,USA,3237,2890.35
4112,46,Data Science,High,4834,2474.792849728838,22,New,13,0.97,Normal,India,6834,9923.04
4113,54,Web Dev,Medium,290,1799.9673498809118,16,Repeat,11,0.91,Low,USA,2030,1335.58
4114,88,Data Science,Medium,2096,2492.718650113746,32,Repeat,9,0.87,Low,Other,4150,3328.05
4115,44,Web Dev,Low,2207,3619.976027580958,11,New,3,0.87,Low,Europe,3156,2392.61
4116,43,Writing,High,3966,3711.782662019852,7,New,6,0.92,Low,Other,4791,6761.69
4117,27,Web Dev,Low,1589,1546.1696480123458,25,Repeat,4,0.93,High,Europe,3941,2899.0
4118,56,Graphic Design,Medium,2209,644.2000827033987,34,Repeat,1,0.97,High,Other,4756,2782.9
4119,51,Mobile Dev,Medium,737,4504.960480849856,29,Repeat,3,0.96,Low,India,1395,815.39
4120,67,Web Dev,High,4145,3242.1385525666055,29,New,3,0.88,High,USA,4359,6047.84
4121,73,Mobile Dev,Low,4258,2736.2928953764285,11,Repeat,13,0.89,Normal,Other,6242,7624.51
4122,47,Graphic Design,High,2919,908.1334925065738,24,New,3,0.95,Normal,Other,5044,4612.42
4123,52,Mobile Dev,High,4211,2575.782943039261,16,New,11,0.88,Low,Other,6323,6257.19
4124,38,Graphic Design,Medium,941,4936.326187230214,47,New,6,0.97,High,India,1304,954.68
4125,44,Mobile Dev,High,4051,3551.398432367643,49,Repeat,9,0.95,Normal,USA,4480,4109.77
4126,79,Mobile Dev,Medium,4158,682.2067495050993,38,New,7,0.93,High,India,6480,6840.03
4127,65,Data Science,Low,3347,2093.8095287950528,15,Repeat,7,0.95,Normal,Other,4682,4713.68
4128,54,Web Dev,High,1316,5881.84185159448,49,New,1,0.86,High,India,3159,1870.69
4129,71,Mobile Dev,High,998,3335.3687077021264,15,Repeat,13,0.93,Normal,Europe,1462,2435.69
4130,66,Writing,Low,2322,1825.417065636029,8,Repeat,9,0.92,Normal,USA,4864,4635.67
4131,62,Data Science,High,1357,5493.651765281235,37,New,4,0.93,Normal,Europe,4073,2916.53
4132,37,Web Dev,Low,1614,2115.603708919823,19,New,13,0.9,Low,Other,4223,3311.63
4133,79,Data Science,Medium,516,4419.957906820018,16,New,8,0.92,High,Europe,3014,2887.98
4134,20,Web Dev,Medium,4646,1011.2399584509998,34,Repeat,12,0.98,Low,Other,7217,7401.15
4135,86,Graphic Design,High,2983,1065.4847174787994,48,Repeat,1,0.9,High,USA,3837,3436.85
4136,52,Mobile Dev,Medium,3926,3433.6870189238043,49,Repeat,8,0.86,Normal,India,6461,4344.21
4137,14,Writing,Medium,4475,1552.9664136639497,23,Repeat,9,0.89,Low,USA,7312,7345.53
4138,86,Data Science,Low,4439,438.5927061908337,44,New,5,0.92,Normal,USA,5354,3284.09
4139,42,Data Science,Medium,774,5569.822823857654,42,Repeat,7,0.93,Low,Europe,3312,1660.6
4140,23,Data Science,Medium,202,477.53885939531216,18,New,11,0.91,High,Europe,685,738.33
4141,40,Data Science,Medium,2457,4347.011637169641,27,Repeat,10,0.97,High,Other,3682,4004.11
4142,63,Mobile Dev,Low,4093,2097.9670627801393,16,Repeat,2,0.99,High,USA,5665,4005.4
4143,67,Web Dev,High,4127,5611.004045895312,41,New,1,0.92,Normal,Other,5082,4088.06
4144,81,Mobile Dev,Low,3808,5918.406476664548,19,New,12,0.86,Low,USA,5997,6275.75
4145,50,Graphic Design,High,4312,2112.269310286737,9,Repeat,13,0.91,Low,India,6551,10434.51
4146,7,Mobile Dev,High,1595,3607.974894680253,4,Repeat,11,0.88,Low,Europe,1974,3717.08
4147,78,Mobile Dev,Medium,4958,4671.9608142400675,15,New,6,0.89,Low,Europe,6926,6253.95
4148,69,Graphic Design,Medium,3492,871.9446974022193,35,Repeat,9,0.97,Low,Other,5357,4722.56
4149,12,Mobile Dev,Low,3606,4300.354477656559,34,Repeat,12,0.93,Low,Europe,3843,3267.28
4150,55,Web Dev,Low,2885,5451.255283831615,38,New,1,0.97,High,USA,5826,3338.22
4151,85,Writing,Low,2334,1194.2399015413434,2,New,14,1.0,High,USA,4856,5780.41
4152,77,Graphic Design,Medium,3759,5056.454034270847,49,New,10,0.93,Low,India,4206,3721.37
4153,10,Data Science,High,4980,826.2803151249813,36,Repeat,1,0.99,Low,Europe,7837,6328.28
4154,43,Web Dev,Low,3832,3474.5649247722763,11,New,4,0.95,Low,Europe,4632,3621.61
4155,64,Writing,High,4902,2135.277465286822,20,New,10,0.87,Low,India,7491,9253.45
4156,32,Web Dev,Medium,4991,2909.537784351318,12,New,6,0.91,High,India,7701,8679.84
4157,58,Web Dev,Medium,4668,1908.6982799361317,36,Repeat,14,0.95,Normal,Other,5360,6778.91
4158,41,Data Science,Medium,3625,1674.155323938785,3,New,9,0.96,High,Other,4205,5955.3
4159,13,Writing,Medium,3617,4497.364260960258,4,Repeat,2,0.98,Low,India,4563,4689.96
4160,86,Web Dev,High,4877,1455.212306352485,16,Repeat,14,0.95,Low,Europe,6174,8793.98
4161,60,Data Science,High,4289,2539.2163083961714,42,New,5,0.86,High,Europe,6951,5611.08
4162,63,Graphic Design,Low,4931,1756.158914003442,48,Repeat,7,0.87,High,Europe,6637,3524.77
4163,89,Data Science,High,2629,1546.0152420913043,29,New,12,0.9,Normal,Europe,4300,5166.39
4164,6,Mobile Dev,High,2013,3818.5122494712164,3,Repeat,4,0.89,Normal,India,4852,5011.56
4165,65,Data Science,High,2557,415.7574051094318,31,New,13,0.88,High,India,3724,5224.25
4166,62,Data Science,Low,1250,4765.057611471695,39,Repeat,6,0.94,High,Other,3995,1977.01
4167,64,Data Science,High,3958,3345.4692741273207,6,Repeat,6,0.91,High,India,4536,8249.06
4168,44,Web Dev,High,4237,4996.358767227935,7,Repeat,4,0.95,Low,Europe,6654,7436.93
4169,40,Writing,High,4236,1396.1435028790495,6,New,4,0.91,High,India,6065,8544.87
4170,41,Data Science,Medium,1610,4300.025338917251,13,New,9,0.89,Normal,Other,3422,4299.72
4171,83,Data Science,High,4070,2610.4154723761526,5,Repeat,11,0.93,Low,Europe,5788,9176.83
4172,22,Mobile Dev,Low,4015,599.3032664193624,25,New,1,0.86,High,India,5293,3020.51
4173,67,Mobile Dev,Low,3352,4551.9868944421405,26,Repeat,13,1.0,Low,India,3905,4132.23
4174,26,Graphic Design,Low,3849,4608.795327086773,27,New,5,0.95,Low,USA,3950,2919.51
4175,15,Graphic Design,Low,843,1734.8636654593354,47,New,11,0.87,Low,Europe,1445,733.84
4176,62,Mobile Dev,Medium,2865,5508.869210904985,47,Repeat,9,0.94,Normal,Europe,5059,3026.97
4177,61,Writing,Low,4038,4619.22331108534,44,New,9,0.86,Low,Other,5349,3441.14
4178,81,Graphic Design,Medium,2611,1944.5306093718277,34,New,9,0.93,Normal,Other,3360,3234.93
4179,8,Writing,Medium,1173,1548.787313071641,22,Repeat,2,0.89,Normal,Other,2485,1626.31
4180,11,Mobile Dev,Medium,3317,2724.523900925901,24,Repeat,7,0.96,Normal,Other,4736,4658.38
4181,65,Graphic Design,Low,4493,1862.8204164507813,38,New,14,0.92,Normal,USA,5621,4901.65
4182,58,Data Science,Low,2292,1419.5848653998682,38,Repeat,10,0.97,Low,Other,2614,2013.5
4183,72,Mobile Dev,Medium,115,2484.73942976765,13,New,8,0.88,High,USA,924,724.45
4184,83,Graphic Design,Medium,3653,300.3697035341416,38,New,1,0.95,High,Other,5108,3887.97
4185,5,Writing,Low,206,2498.2547634860834,22,New,2,0.95,High,Europe,756,389.41
4186,59,Writing,High,4414,1446.7263750712148,14,New,1,0.92,High,USA,6803,8195.59
4187,7,Graphic Design,High,3068,1696.3549938095089,44,New,13,0.98,High,Europe,4342,5310.91
4188,82,Writing,High,4566,632.9367244584073,34,Repeat,9,0.87,High,Other,5768,8002.47
4189,42,Graphic Design,Low,3145,3595.2503492683873,45,Repeat,10,0.96,High,Other,5021,3924.67
4190,5,Graphic Design,Low,2957,2911.253981299921,7,New,11,0.87,High,USA,4568,5685.36
4191,42,Writing,Medium,4449,4541.170160655207,44,New,5,0.87,Normal,Other,6161,4477.13
4192,89,Web Dev,Low,1528,5924.526957299182,13,Repeat,4,0.88,Low,Other,2049,1628.63
4193,33,Data Science,Low,2108,849.2739496009165,39,Repeat,8,0.95,Normal,Europe,2861,2269.46
4194,9,Mobile Dev,Low,3201,1743.6867703775395,31,Repeat,3,0.95,High,USA,4215,3194.95
4195,78,Data Science,Medium,3736,4142.356649062689,38,New,8,0.92,High,Other,6020,4596.6
4196,25,Mobile Dev,Medium,3571,1538.2752532434877,19,Repeat,3,0.9,High,Other,4471,4295.94
4197,75,Mobile Dev,High,3131,326.3629657709533,17,Repeat,6,0.94,Low,Other,5195,5544.68
4198,71,Data Science,High,3021,792.368750095598,46,New,4,0.87,Normal,Other,5463,3733.98
4199,51,Graphic Design,Low,4545,2686.7175256321093,8,Repeat,13,0.94,Low,Other,6469,6679.08
4200,88,Writing,Low,978,2670.090214917759,47,Repeat,14,0.85,Normal,Europe,1415,832.0
4201,87,Web Dev,Medium,2612,5837.982440167314,2,Repeat,8,0.87,Normal,India,3760,4779.63
4202,39,Web Dev,High,410,2875.8076983019396,29,New,7,0.96,High,USA,2784,1936.38
4203,72,Web Dev,High,1214,4116.696088690685,45,New,12,0.98,Normal,India,3607,3484.18
4204,73,Data Science,High,1421,3029.3758600230617,4,New,5,0.86,Normal,USA,1879,2748.07
4205,5,Data Science,Low,3496,1729.0232186400356,44,Repeat,13,0.95,Low,Other,4829,3822.83
4206,72,Graphic Design,Low,4475,766.8887309204107,40,Repeat,14,0.86,Normal,Other,7039,4779.72
4207,16,Web Dev,Low,1066,5175.582994125896,11,Repeat,13,0.98,Low,Other,3077,2572.21
4208,64,Graphic Design,Medium,3289,1043.0767624460673,46,New,3,0.91,Normal,USA,4313,2849.5
4209,31,Web Dev,High,794,716.8276531487644,15,New,5,0.96,Low,Europe,1638,2046.4
4210,60,Data Science,Medium,2714,1400.8973745198875,16,Repeat,14,0.88,High,Europe,3205,5653.86
4211,27,Writing,High,370,164.5585395244011,7,Repeat,4,0.98,Normal,Europe,1945,1581.2
4212,29,Writing,Low,1511,570.9961264762085,40,Repeat,8,0.91,Low,Europe,3858,1923.77
4213,25,Writing,Medium,3127,3865.9010953395127,46,New,11,0.88,Low,USA,3529,2577.45
4214,65,Writing,Medium,3224,1574.7535001186864,17,Repeat,5,0.94,High,Other,6004,6633.33
4215,67,Mobile Dev,Low,1853,2130.2957595052376,48,Repeat,10,0.89,High,Other,2168,1704.1
4216,56,Web Dev,High,1921,5036.503565870703,19,Repeat,10,0.89,Low,Europe,3917,5205.7
4217,29,Writing,High,4435,4671.462560192455,36,New,5,0.87,Low,USA,7286,6581.89
4218,59,Mobile Dev,High,3385,3029.6513910685726,49,Repeat,2,0.88,Low,Other,4752,3139.72
4219,50,Mobile Dev,High,460,3735.9134508235,26,New,9,0.97,Normal,Europe,2586,1990.65
4220,36,Mobile Dev,Low,3535,651.9959788752946,34,New,6,0.93,Normal,USA,5138,3244.85
4221,59,Graphic Design,Low,833,4605.329003665944,34,Repeat,11,0.9,Low,India,3799,2169.52
4222,9,Graphic Design,Low,951,3169.7200801672248,20,New,1,0.99,High,Other,1233,870.52
4223,40,Mobile Dev,Low,959,3490.05224636437,39,New,3,0.97,High,Europe,1392,754.58
4224,53,Writing,Medium,4896,4043.332747802595,12,Repeat,4,0.9,High,Europe,7199,8748.06
4225,62,Web Dev,Medium,1450,3076.0254997508755,40,New,10,0.87,Normal,Europe,4152,2783.89
4226,43,Data Science,Medium,4184,3201.9018866130064,4,Repeat,10,0.88,High,Europe,5704,10002.22
4227,84,Graphic Design,Low,2983,3072.8681829138345,39,Repeat,14,0.95,High,Europe,3256,3258.23
4228,89,Writing,High,3647,3056.3822471398867,2,Repeat,2,0.93,Low,India,4851,6208.32
4229,65,Writing,Medium,4292,4538.70100914369,41,Repeat,13,1.0,High,USA,4421,5250.32
4230,13,Data Science,Medium,426,2649.16988400768,26,New,11,0.85,Normal,USA,957,894.98
4231,10,Data Science,Low,2220,166.9259132059122,33,New,13,0.98,Normal,Europe,3311,3295.17
4232,39,Writing,High,1093,3730.56958031301,47,New,10,0.85,Low,Other,2004,1838.51
4233,43,Data Science,High,1866,5723.075478318758,37,Repeat,4,0.91,Low,India,2601,2488.13
4234,26,Writing,High,4528,1653.2150101306547,5,Repeat,2,0.99,Normal,Europe,6246,7095.52
4235,45,Data Science,Low,1280,4924.730987357174,24,New,6,0.95,Low,Europe,3598,1991.39
4236,9,Data Science,High,2064,2814.6177184560183,17,Repeat,13,0.94,Normal,Europe,2799,4705.89
4237,46,Writing,Medium,2881,3911.445108962151,12,Repeat,10,0.9,High,Europe,5157,6430.04
4238,85,Mobile Dev,Medium,3005,5361.611327095205,23,New,9,0.99,Normal,USA,5969,5938.07
4239,80,Writing,Medium,198,4660.4296348699,40,New,1,0.88,Normal,Other,406,223.22
4240,84,Web Dev,Low,2879,5324.754322384578,34,Repeat,5,0.89,High,Other,3246,2252.81
4241,71,Data Science,High,343,205.6918764256592,42,Repeat,9,0.92,High,Europe,2609,1966.83
4242,34,Graphic Design,Low,4137,1245.7926601636036,39,Repeat,11,0.87,High,Europe,6520,4476.11
4243,61,Data Science,High,1600,2627.4423135099833,14,New,7,0.91,Low,Europe,1727,2327.36
4244,77,Web Dev,Low,2809,5109.874515100653,22,Repeat,14,0.86,Low,Europe,3017,3506.98
4245,33,Graphic Design,Medium,3153,5054.592803215132,13,New,11,0.99,Low,India,3568,5198.66
4246,41,Graphic Design,Low,4562,1233.070942047593,27,New,6,0.9,Normal,Other,4866,3174.94
4247,17,Writing,Low,3326,982.11823360997,2,New,7,0.95,High,India,5973,6453.84
4248,36,Mobile Dev,Low,1147,5033.009245899714,42,Repeat,14,0.98,Low,USA,2835,1857.5
4249,50,Writing,Medium,4478,3317.3906200799142,23,New,13,0.97,Low,India,7148,6397.92
4250,27,Graphic Design,Low,1415,3816.6030718370193,28,New,9,0.98,Low,India,3446,2156.07
4251,49,Graphic Design,Low,1486,4883.855536793642,33,New,3,0.96,Low,India,1800,864.33
4252,21,Mobile Dev,Medium,4020,1388.7168119848964,9,Repeat,8,0.88,High,USA,5773,7887.76
4253,89,Data Science,High,1837,948.4360794427294,35,New,1,0.9,High,Other,2541,2725.01
4254,70,Mobile Dev,Low,521,5175.408937287312,19,Repeat,10,0.93,Low,India,1707,1189.37
4255,10,Writing,Medium,3901,803.8785196097892,5,Repeat,6,0.9,Normal,Other,6062,6456.4
4256,22,Data Science,Low,1511,665.8579765720469,2,Repeat,9,0.99,High,Other,2602,3345.87
4257,26,Writing,Medium,3349,1770.8897773577548,45,New,1,0.97,Normal,USA,5947,2690.69
4258,37,Mobile Dev,High,4670,2003.5658321743497,17,New,5,0.97,Normal,Other,5665,8669.12
4259,34,Data Science,High,2552,1560.6418211995292,31,Repeat,8,0.9,High,USA,5218,6143.66
4260,85,Mobile Dev,Low,2183,4488.496144126261,24,New,10,0.96,Normal,India,4720,3393.32
4261,36,Web Dev,Medium,4553,5844.121559838989,32,Repeat,11,0.94,High,Other,5071,6649.38
4262,46,Graphic Design,High,4753,1317.6093549391107,29,Repeat,6,0.91,Low,Europe,7312,7726.55
4263,82,Data Science,High,3778,4723.835308763058,38,Repeat,6,0.9,High,Europe,4668,6167.06
4264,14,Graphic Design,Medium,1450,408.8169300684833,17,Repeat,14,0.97,Low,Europe,2455,3038.33
4265,40,Web Dev,Low,2467,845.580563450103,42,New,3,0.94,Normal,India,3349,1901.54
4266,38,Data Science,High,4933,3163.43688932693,10,New,8,0.86,Normal,Other,5811,9385.78
4267,77,Graphic Design,High,3440,5997.711886529519,3,New,14,0.85,Low,Other,5386,9228.27
4268,32,Graphic Design,High,2672,5703.789051220983,47,New,1,0.98,High,Other,4912,3384.07
4269,15,Data Science,Low,4220,804.8662000097092,44,Repeat,12,0.86,Low,Other,6257,4358.2
4270,82,Graphic Design,High,3944,1552.1684588684825,3,Repeat,4,0.93,Normal,Europe,5093,7750.98
4271,43,Graphic Design,Medium,739,5682.882320885175,33,New,8,0.94,Low,India,1567,1049.87
4272,51,Data Science,Low,1674,1031.7348503085186,17,Repeat,6,0.99,Low,India,2709,1804.52
4273,23,Graphic Design,High,3328,4495.315505081842,14,New,11,0.93,Low,India,5902,8723.84
4274,19,Graphic Design,Medium,4369,156.4819369349586,28,Repeat,9,0.88,Normal,Other,6791,7529.12
4275,32,Writing,Medium,285,3845.5158006497586,32,Repeat,1,0.89,High,Other,2827,1397.41
4276,28,Writing,Low,1418,3043.412467779929,34,New,2,0.86,High,USA,1865,1355.82
4277,76,Web Dev,Medium,627,2905.497886343075,22,Repeat,13,0.88,Normal,Other,1622,1402.15
4278,13,Writing,Low,3359,5000.771741907359,20,Repeat,12,0.97,Normal,Other,3829,4513.07
4279,51,Writing,Low,3583,622.2959197003983,49,New,14,0.96,Low,India,4887,3079.43
4280,37,Web Dev,Low,3119,2357.3930418740756,14,New,1,0.86,High,USA,3616,3345.4
4281,66,Graphic Design,Medium,4879,2759.325488093799,20,New,11,0.92,High,USA,6591,11013.52
4282,23,Graphic Design,Low,2333,874.9703739947174,36,Repeat,4,0.9,High,Other,5331,3277.82
4283,71,Writing,Low,1667,651.1492962898651,36,Repeat,13,0.95,Normal,India,4626,2740.33
4284,78,Web Dev,Medium,674,1200.7436816604127,34,Repeat,9,0.99,High,Other,3256,2112.07
4285,44,Graphic Design,Low,2134,1560.1291911318547,4,New,4,0.94,Low,USA,2265,1783.72
4286,51,Mobile Dev,High,1424,5801.454378124631,49,Repeat,9,0.96,High,USA,2334,2241.31
4287,69,Data Science,Medium,4504,2932.340210822344,22,New,6,0.91,High,India,6044,6196.54
4288,33,Data Science,Medium,1312,3135.190841134274,41,Repeat,5,0.85,Low,India,1929,1029.96
4289,54,Data Science,Medium,1534,4285.9394990203045,24,Repeat,10,0.91,Low,Europe,2815,2902.33
4290,17,Writing,High,637,4152.960767151004,49,Repeat,4,0.93,Normal,Other,3370,1745.06
4291,5,Data Science,Low,1674,3091.2478023608496,46,New,13,0.92,Normal,Other,2443,1707.57
4292,38,Data Science,Medium,292,2138.0546059793787,46,Repeat,10,0.89,Low,Other,2512,1069.99
4293,52,Mobile Dev,Medium,1286,2086.6524074865215,12,Repeat,2,0.92,High,USA,2543,2551.58
4294,81,Graphic Design,Medium,4248,487.6077932536405,5,New,13,0.96,High,India,6523,10298.41
